86	258	1	6
-126	214	2	6
-186	-98	3	15
-310	54	3	11
-54	122	2	19
70	-242	4	5
-82	34	2	5
-274	82	1	8
98	-186	2	1
-258	106	4	13
34	38	4	11
174	-174	1	9
302	134	1	3
-218	38	1	9
-322	-78	3	10
98	90	3	7
-314	-130	2	19
-118	-334	2	12
174	-266	2	19
386	-6	2	18
-330	-134	3	1
42	-82	4	16
238	-90	4	2
318	-282	1	8
202	114	4	10
-294	-126	2	17
-310	6	1	17
210	-94	1	1
262	238	4	9
-246	278	3	9
-370	-182	1	10
-118	210	1	19
-282	-282	4	13
242	-90	4	1
-150	-306	3	12
-46	-30	4	9
-50	-210	3	18
-378	-398	3	18
382	-238	3	7
342	-286	1	9
182	6	1	11
-338	-186	1	10
254	206	4	8
310	394	3	1
358	102	3	17
-10	318	4	0
-182	394	2	11
-110	-382	1	13
2	54	2	5
326	-266	3	5
-190	-210	2	18
-66	-282	2	1
-218	-266	1	15
270	-106	3	16
310	-378	4	19
-290	-390	3	19
-74	-394	4	10
-258	234	4	6
-142	78	1	19
366	-398	3	11
130	138	1	6
-310	354	2	17
-322	-238	3	12
-62	202	2	8
-78	-370	4	5
118	314	1	2
-258	-390	4	17
374	238	4	18
130	194	3	16
-98	-386	4	12
10	-46	2	9
78	282	1	11
14	-210	4	15
-222	-222	1	2
-94	-118	4	19
-206	378	1	7
282	-86	4	2
-262	-42	2	4
146	-398	2	0
94	-146	2	14
130	62	4	13
54	-294	3	8
-166	382	2	8
-350	-178	2	4
130	-130	2	16
238	-102	4	16
-70	-186	4	8
-46	-250	2	4
58	382	2	8
-114	258	4	12
362	142	1	5
-154	-266	1	10
-330	-366	3	3
-338	282	1	3
302	-218	1	19
-98	-246	4	17
50	-310	2	17
-202	-294	2	9
-46	350	3	11
-386	-142	1	17
54	154	4	6
-162	370	2	18
-102	254	3	1
210	-54	3	1
366	-162	1	16
-298	70	3	18
-306	-334	3	16
58	-374	4	0
-322	-210	1	5
186	222	3	9
-378	190	1	0
-270	118	3	13
342	302	1	18
194	150	2	2
-34	-342	2	10
270	318	1	7
62	-146	4	9
-166	-26	4	8
394	358	2	6
-174	378	3	12
18	-70	3	16
58	326	1	1
-118	-398	2	11
166	-66	2	2
-14	386	4	8
-242	-358	3	4
-206	-202	1	3
-54	-118	1	14
-22	-66	4	18
398	266	2	14
-138	262	2	16
194	-238	4	5
-274	-238	4	18
-366	-242	3	0
22	-254	2	0
174	394	1	4
-274	-82	1	4
-122	274	1	18
254	-190	4	17
-138	158	4	12
-166	-6	4	12
90	-166	2	15
358	-174	4	4
-34	314	4	1
-382	354	1	9
-2	-378	1	5
122	-58	1	9
206	-110	2	19
-318	362	1	13
-58	122	1	5
398	-162	2	18
146	270	2	19
-302	374	2	11
-114	290	3	7
398	182	4	7
-286	-138	2	12
310	-382	2	9
34	-70	1	10
-378	-50	2	7
-370	18	4	8
-174	-322	2	5
-106	-38	2	9
58	158	1	0
354	-242	4	12
366	-178	3	0
286	158	1	4
2	246	2	14
-218	338	1	6
346	-110	4	3
182	382	4	11
-350	-298	1	7
214	-390	2	2
-70	82	2	2
-294	374	4	14
390	134	4	18
-6	-22	1	4
358	-282	1	5
114	78	1	0
-106	58	4	11
-290	190	4	12
-178	-114	2	9
198	214	3	11
-274	-106	4	5
-146	-318	4	7
234	-22	2	15
10	-302	1	4
-18	-266	2	4
246	178	3	2
-382	-58	2	13
-254	154	1	18
-234	-54	2	9
-106	242	1	15
-70	-214	4	6
-42	-138	3	4
186	390	2	19
-150	-58	2	14
222	-2	3	9
66	-226	1	11
-106	190	2	4
-54	-178	4	19
110	170	1	1
-398	10	1	8
-66	198	1	14
98	-266	3	11
-114	-278	4	10
134	66	1	4
-234	-266	3	5
38	-18	3	16
306	302	1	16
-150	-278	4	7
358	294	4	8
170	-22	1	8
-298	-226	1	3
198	-90	3	14
290	106	2	4
-166	-158	2	0
-2	-22	1	5
-366	358	3	13
218	362	2	19
-378	-166	3	6
-130	-46	1	8
222	126	2	12
-6	-74	3	6
-222	-62	4	15
162	-102	2	5
322	-258	1	13
-330	282	1	11
170	294	4	6
162	-222	3	14
-10	86	2	12
-190	386	3	11
250	-330	3	16
-202	314	3	7
306	-74	4	16
-106	210	4	4
266	346	2	12
-246	-262	4	16
-334	-34	4	6
354	-238	4	15
-38	-298	4	7
370	310	4	9
218	378	2	5
222	366	4	4
130	-110	3	0
230	-226	3	16
98	-282	4	0
58	-70	3	8
122	298	3	7
-30	250	3	14
238	-162	1	18
-82	210	1	5
-322	226	3	5
6	-242	2	18
386	-74	2	16
-70	-190	2	0
310	102	2	14
302	-38	3	16
-138	294	2	8
-14	62	4	0
-334	-70	2	19
-74	-218	3	7
2	-390	1	12
-294	274	3	1
-58	-370	3	14
6	-42	1	3
374	-322	2	12
-210	-350	1	2
142	-330	3	19
-390	222	4	15
162	-138	3	11
-82	-270	2	11
-58	78	3	15
350	-70	1	16
286	-10	4	9
-254	-106	1	8
378	-42	4	11
-182	-246	3	13
-378	-206	3	3
-10	130	1	15
306	262	3	18
34	-314	4	8
374	166	3	3
134	-234	3	11
-174	226	3	0
-26	-278	3	0
282	286	1	3
-394	134	3	14
346	-114	4	8
326	-174	1	8
38	-242	3	7
-330	-158	3	15
254	-318	1	11
-14	-154	3	2
210	-326	1	15
390	-130	3	15
270	-246	4	11
82	362	2	5
26	-154	2	5
-262	330	2	8
174	-310	1	15
54	6	3	3
-374	-246	1	4
-286	50	1	9
-66	-338	3	11
-274	-382	2	14
250	78	3	16
98	-274	2	4
-258	-354	2	13
314	-262	2	0
-226	214	4	15
-114	-26	2	1
382	-18	3	10
306	206	4	5
218	-102	3	16
-250	34	3	5
-266	370	2	2
262	54	3	9
110	358	4	19
-30	170	1	15
2	110	4	6
6	-290	3	11
94	154	3	10
322	-66	1	1
-226	102	3	19
-66	-46	2	3
-122	114	3	9
-38	322	2	13
-214	-122	2	16
14	-22	4	17
70	238	4	0
30	302	2	13
-194	-138	3	2
-214	-362	1	1
-370	162	4	2
-358	34	1	1
130	34	3	14
-218	-310	1	12
330	-222	1	10
314	54	4	2
-94	-362	1	17
-206	-150	4	2
-394	394	3	9
-306	270	2	5
70	-174	1	17
-178	-378	2	12
350	58	1	19
-318	-158	4	6
114	-98	3	4
146	338	1	0
-218	274	2	8
110	-234	3	18
10	30	4	8
-82	14	3	3
90	-194	1	6
26	-374	1	9
-110	-378	2	3
274	146	2	11
-26	-22	2	16
-134	62	2	4
370	218	1	12
-178	-302	3	5
34	186	3	6
222	-182	1	2
-26	390	3	11
74	-186	4	1
-122	-134	1	2
-390	158	1	2
378	-22	1	6
-234	-38	4	13
26	274	4	2
266	134	2	8
90	-398	4	6
290	282	3	1
-18	182	3	19
154	-98	4	8
90	-74	2	6
-94	-242	2	0
-118	134	2	7
-146	-230	2	12
282	-354	1	14
-46	250	2	3
250	274	4	18
-318	-342	1	1
-130	314	3	12
-378	-186	2	13
222	374	1	12
-298	106	2	19
-234	350	3	11
254	-330	3	5
2	-198	1	5
190	-18	3	6
218	78	4	6
226	286	1	11
390	74	3	16
114	26	2	16
322	-254	4	9
306	-10	3	19
-182	158	1	10
26	-366	1	8
-374	86	4	6
102	-198	2	17
50	230	3	1
-178	146	4	10
106	-194	4	19
14	310	4	19
26	-278	2	11
390	54	2	1
-386	-118	2	4
-150	-10	3	12
-126	-322	2	18
182	-46	3	15
-362	-146	1	9
-138	-398	1	19
366	-190	4	10
-22	-282	4	2
214	-86	1	13
-370	342	2	10
-314	278	1	8
390	-286	3	10
198	34	3	15
318	-314	1	13
346	306	2	18
-338	214	3	10
270	38	2	13
-330	118	1	8
-2	-118	2	12
-62	382	1	5
62	298	2	14
382	90	3	4
-298	26	4	15
290	354	3	3
-378	102	2	0
222	-46	1	11
310	-398	4	16
54	-2	1	11
258	354	2	16
394	390	2	16
270	-26	4	18
-266	282	4	12
-366	-70	3	9
86	358	3	5
-202	-202	2	2
182	-322	3	5
138	30	2	14
-366	222	2	3
234	286	3	19
-226	-390	3	2
-346	-326	3	17
234	-142	2	13
-306	102	4	4
-202	114	2	14
334	-254	3	9
174	-358	4	4
6	326	2	16
30	18	4	10
202	30	2	13
318	-2	3	19
-122	390	4	6
62	310	1	14
154	14	1	10
158	-198	2	5
90	-54	4	6
250	-322	4	11
74	-146	3	19
-282	110	2	16
138	-182	1	7
-26	-182	2	8
222	-30	4	9
134	286	2	12
-110	-314	3	9
374	-162	4	5
110	-314	2	8
126	-278	1	7
-150	-254	2	8
-6	198	4	0
230	-302	1	1
-54	-14	2	17
-74	258	4	10
-338	142	1	14
-258	-42	4	14
-286	194	3	11
34	354	1	0
-318	38	4	13
-314	10	4	3
226	202	4	1
338	-190	2	19
378	-26	3	0
102	18	1	15
86	34	4	3
378	-246	2	9
390	218	2	9
198	-258	2	12
86	254	1	5
170	-134	4	0
394	-2	2	14
242	-298	1	1
-26	354	2	14
-186	366	4	19
-342	202	2	5
110	282	2	18
-2	74	3	12
-130	398	3	16
390	-298	1	13
-154	-146	3	15
142	350	3	6
162	390	3	5
354	-290	4	14
338	-282	2	3
-70	-62	1	5
2	14	4	11
-346	-374	2	10
110	254	2	11
-94	-374	2	16
382	-378	3	13
-70	-358	1	19
-306	-370	3	16
254	-186	2	2
190	-70	3	18
326	342	3	3
-70	-46	2	14
-210	54	3	17
298	-90	1	0
-194	-66	2	16
162	34	3	2
302	150	3	13
394	182	2	1
338	-130	1	13
-182	-174	3	3
-170	-50	1	1
350	-366	1	9
-210	206	1	12
374	-178	1	13
-58	326	3	15
-158	74	2	0
-358	-74	3	2
94	-6	1	18
338	390	2	12
-394	-94	2	6
-310	306	1	1
246	-386	2	2
-362	218	2	15
218	-286	3	0
366	-286	1	16
-382	258	2	8
-342	-214	4	2
-38	254	1	12
-294	314	2	4
-382	-90	3	5
-358	342	1	2
-226	-262	3	7
102	-66	4	12
-350	-194	2	18
54	-38	1	3
326	310	1	12
118	-34	4	0
-30	94	2	12
-322	-226	2	1
210	-366	3	17
-334	-214	1	0
-230	-46	4	5
-282	14	1	18
90	262	3	3
258	-398	4	10
-26	-34	3	2
-18	50	3	14
58	226	4	7
-234	58	4	5
122	-90	1	18
42	-174	3	9
274	150	1	13
306	-158	2	13
342	-26	2	15
-274	-250	2	8
110	202	4	2
374	102	4	9
350	-166	3	6
70	142	3	16
-286	366	2	6
194	190	2	11
154	-258	4	7
238	114	2	13
-14	-242	3	0
6	-230	3	14
-298	190	1	14
-42	-34	2	19
-46	-246	3	17
-278	38	3	18
346	-86	1	19
-58	370	4	16
-358	286	4	6
-306	-10	3	7
374	118	1	8
282	-18	2	2
30	-2	3	15
-326	250	3	5
302	-150	4	4
234	362	2	14
-346	210	4	11
-346	-270	3	0
-306	-382	3	6
-214	10	1	6
366	-198	1	14
58	254	2	16
-314	-150	1	11
-242	-298	3	8
266	26	2	12
-94	58	4	19
-230	-58	3	10
-134	66	4	8
350	342	4	2
-298	54	2	6
126	110	2	7
-58	-254	4	4
-346	382	1	0
-94	398	4	3
22	382	2	0
38	166	3	7
-206	170	1	2
346	-142	2	19
102	-130	1	1
206	326	3	8
-70	34	4	15
82	254	3	11
134	238	3	12
-358	234	2	15
250	38	4	4
370	358	4	13
50	146	2	3
-194	-326	3	2
306	-54	4	16
110	-130	2	16
250	378	1	3
-70	230	3	14
-338	66	1	6
-154	350	2	12
302	62	2	9
274	18	1	14
262	-290	2	3
110	198	1	0
154	70	1	19
30	314	1	1
174	14	4	15
262	358	2	3
-138	-342	1	0
70	-126	2	14
-326	238	3	2
-374	262	1	14
286	374	2	10
-194	242	2	10
-234	-298	2	5
-18	-50	1	16
-278	26	3	14
134	-154	4	18
-182	-318	4	11
-166	-34	2	2
-142	-170	2	8
-254	-198	3	18
-242	-282	1	0
-286	30	2	2
-90	330	4	17
-118	242	4	19
322	186	2	5
222	186	4	11
246	342	4	14
-122	166	2	11
14	298	2	8
-26	-194	3	2
-62	-2	3	15
54	-370	1	17
-146	-342	3	12
370	62	1	2
-306	-102	2	1
-66	-302	4	14
346	398	2	2
122	94	3	5
-378	366	4	3
242	254	1	15
-230	-254	3	15
102	-42	1	7
-378	-150	4	19
-286	150	1	1
350	-142	1	4
346	62	3	2
-226	266	2	13
186	-46	3	10
134	38	2	10
-266	150	2	11
142	346	3	2
-158	-98	3	2
-330	226	2	1
394	54	3	2
342	310	3	6
94	42	1	9
270	-90	2	14
-138	334	4	16
394	-26	2	6
334	-202	3	9
-358	-234	2	7
-26	-238	3	9
302	314	4	11
226	138	2	9
-194	366	3	3
358	230	3	19
42	-210	2	13
-86	-294	1	12
-266	234	3	3
206	-270	4	13
230	42	3	6
374	-62	3	19
10	-254	1	8
214	-286	3	3
-22	-386	1	14
-378	-198	2	19
6	-178	4	0
-222	206	3	17
-222	-382	1	14
138	-314	2	18
114	22	4	9
-282	-358	4	14
50	-302	2	10
-2	194	3	12
74	-82	1	3
-326	-34	3	3
18	-74	3	13
166	14	3	1
142	-258	2	16
18	-202	4	16
118	-334	3	3
234	-290	2	17
-326	170	4	10
230	-310	4	0
198	302	4	11
382	-382	3	15
142	114	1	4
150	126	4	13
-298	294	4	12
374	162	3	1
174	-134	2	0
-310	206	4	10
-26	250	4	17
-58	-86	1	4
-386	318	3	3
-234	330	3	11
-82	366	3	18
202	-178	2	16
-30	82	1	13
178	-274	1	16
-130	374	3	10
242	226	3	19
390	-186	3	4
-198	242	3	17
-34	174	1	1
-366	202	4	15
-6	302	4	13
-398	-206	1	1
-222	350	1	14
354	-322	1	10
-178	-350	4	12
270	350	2	12
-114	398	1	11
-106	314	3	0
258	90	4	1
98	-34	3	9
-310	-134	3	2
302	138	3	3
-322	86	4	17
-366	162	4	0
-338	286	3	4
334	238	4	16
2	-330	4	16
98	102	4	3
-234	-138	3	5
262	230	1	14
162	-230	3	8
-130	378	2	11
-54	66	1	0
-214	-98	4	12
-150	-210	3	17
198	-122	2	9
-398	-338	3	12
102	166	2	15
142	-322	1	15
74	-282	4	18
266	-334	3	7
-74	290	4	2
110	-206	3	14
166	58	1	11
-38	230	3	9
158	-326	3	11
-194	50	4	0
398	-362	2	15
-274	382	2	2
-30	270	1	8
-50	-306	4	18
-70	-94	1	7
-54	-302	2	13
-278	-326	4	7
318	130	4	14
-330	334	3	13
190	-42	2	5
-142	-346	4	7
-350	346	4	15
206	398	2	15
346	-22	2	15
-66	-66	1	16
-126	178	3	7
-90	234	3	2
238	322	2	19
-394	238	3	18
62	378	3	1
-310	178	4	13
-86	166	2	15
206	82	2	1
346	-310	2	9
-182	266	4	8
-230	-94	1	19
-62	-110	4	4
178	-190	1	14
10	158	3	10
-354	2	1	0
-298	110	3	18
170	290	3	16
222	194	2	11
162	194	3	5
-114	226	4	0
-82	94	3	4
394	-42	3	0
74	-342	1	3
-238	142	4	3
-398	50	1	17
362	-198	3	7
-82	-390	4	14
-286	-118	3	14
398	-378	1	5
-286	178	1	14
102	-250	1	14
-238	130	1	5
-270	-54	1	8
338	-326	1	17
106	-54	4	5
-378	-46	3	11
346	314	2	6
150	-394	2	11
270	-34	2	8
190	-182	2	2
326	-250	3	15
-258	-34	3	7
-238	-214	3	7
2	-26	3	4
-118	386	2	11
-258	-26	3	9
-374	350	1	10
98	-290	2	3
34	202	1	8
-254	-78	4	18
274	-338	1	17
226	102	4	5
194	362	2	4
-202	-66	1	0
78	-78	2	11
26	370	4	1
-142	394	1	3
-346	154	4	17
-18	-18	2	1
-210	-250	3	10
390	370	3	13
-102	170	3	6
234	-118	4	14
206	58	3	3
-390	-258	1	11
-18	-26	4	2
-158	-198	3	19
-134	126	2	16
34	290	4	15
-118	-214	2	4
354	-214	3	18
-374	-186	1	9
-102	182	4	0
-350	142	3	2
-250	310	3	10
130	-114	2	12
374	90	4	3
-162	-186	1	11
94	202	3	1
334	86	2	14
166	-222	1	19
250	-102	3	10
330	-398	3	4
230	322	4	2
30	-258	2	14
66	-290	2	19
382	-174	1	19
-50	394	4	10
254	270	3	12
-354	338	2	13
-214	234	3	13
198	206	4	7
-150	-98	4	0
390	162	2	19
-194	90	1	15
-78	90	4	2
-74	94	3	10
-222	-22	2	5
218	354	2	16
-230	-174	3	6
-334	-274	4	7
14	394	3	10
262	-102	3	3
254	-342	4	2
-322	386	3	6
-114	-66	1	19
54	290	3	4
-278	82	4	8
-278	166	3	14
274	-166	3	18
-178	102	2	8
310	326	4	2
162	346	3	2
-386	378	1	1
122	-70	1	10
194	-366	4	0
286	314	3	6
346	58	3	12
-90	134	2	4
-370	130	1	7
190	78	3	9
10	130	3	2
-82	186	2	3
-250	226	2	9
82	-126	2	17
-30	-214	1	3
330	-230	4	14
-350	374	2	10
-322	106	2	17
74	-142	1	18
-342	318	2	0
174	26	1	5
-246	274	2	14
-306	-74	3	15
-266	-390	1	7
374	-250	4	17
110	-10	4	3
158	-34	1	13
42	-254	2	3
342	-334	2	2
210	-342	3	14
-210	154	3	12
62	-126	3	1
-310	-206	2	6
-134	258	1	19
-218	-378	2	19
370	-54	1	18
130	-14	3	9
378	98	2	10
126	234	3	12
-258	362	2	18
-66	118	4	10
238	46	2	14
-166	242	2	19
126	10	1	16
-34	302	2	1
-106	270	4	11
-322	38	1	13
14	-54	3	17
222	322	4	13
398	-306	3	14
42	210	4	1
382	198	2	2
186	42	1	14
170	-90	2	18
-66	194	3	0
38	138	2	3
-330	-114	1	3
206	358	2	14
30	278	1	7
-166	-358	3	14
82	326	2	15
62	122	4	9
-154	-238	4	15
-386	70	1	13
-242	-62	3	13
2	-250	4	8
322	2	1	16
66	-130	1	9
362	50	4	2
358	-398	2	8
-186	226	3	10
274	-50	2	19
326	186	1	15
322	-366	4	7
-134	-366	4	15
-182	190	1	19
-114	-138	1	15
370	190	3	10
-342	-34	4	3
-18	246	4	16
22	330	2	16
138	-266	2	17
378	-310	1	14
62	-78	1	1
-146	10	3	9
-166	-238	2	1
-122	338	1	17
182	-50	1	15
-18	218	4	14
318	390	3	17
-130	-342	4	3
-94	150	2	0
-138	-374	4	4
366	234	4	8
-26	-94	3	11
298	-254	1	8
-338	146	2	8
-62	-142	3	0
-322	50	3	19
-138	146	2	13
-386	-130	1	4
394	-10	1	1
202	-334	3	13
-262	310	2	0
138	-294	3	14
70	282	1	6
-58	158	4	7
-346	-258	4	6
-214	-302	3	0
-218	318	1	17
-354	-6	4	9
-202	-18	3	9
398	50	1	2
-266	-42	2	14
162	-54	2	16
106	294	3	12
-298	174	1	11
334	-58	3	10
-18	206	4	6
-214	-174	2	14
-22	-314	3	16
334	-270	2	4
-330	106	3	1
-146	-374	2	9
-386	-30	3	18
-74	-62	2	10
-166	-214	2	1
-230	126	4	3
150	-66	3	1
330	-158	2	18
306	398	4	16
-382	-210	3	13
-34	74	4	9
26	174	2	11
38	-254	4	1
-398	342	2	4
378	146	1	0
382	-294	2	6
-46	110	1	14
-290	-126	1	18
198	-230	3	6
-238	242	2	7
186	18	3	10
-370	234	3	3
6	66	3	6
6	10	1	3
-206	-174	1	15
130	-22	4	8
394	370	4	12
370	30	3	13
170	-46	4	19
194	158	4	0
-26	214	4	10
-170	-62	2	1
-162	166	1	15
398	-26	4	3
-238	-226	3	7
-290	-246	3	17
-178	318	4	1
-154	-370	1	3
-138	-162	4	3
-350	34	4	2
26	-150	3	12
234	374	4	18
50	-238	4	10
78	-366	3	17
298	-266	3	19
10	278	2	18
38	270	1	19
282	302	1	14
350	-186	4	17
366	-22	4	18
-270	378	1	13
114	-94	1	4
398	14	3	1
-90	26	1	14
318	-94	2	4
62	170	3	14
-122	-242	3	10
186	-250	3	13
-54	-354	1	2
-118	-302	1	7
210	-114	2	15
-174	-98	1	18
-122	-78	3	15
-154	-330	1	14
218	-34	2	14
-238	266	1	16
218	-306	2	12
-150	-398	3	4
18	-178	1	1
-270	-306	1	18
-82	-2	1	14
310	134	2	4
210	-106	3	1
-166	30	2	2
-266	-146	3	1
-174	-178	4	17
-162	246	4	0
226	-242	2	0
210	-334	4	19
-378	-126	3	17
-278	-246	3	1
70	-294	4	0
42	94	2	4
174	350	1	5
-382	210	2	1
-282	150	2	1
278	-122	4	13
86	-58	3	12
82	-294	2	9
-226	314	4	18
-134	-170	4	8
-222	-94	4	3
370	298	2	7
194	182	3	1
-6	-306	4	6
46	-186	1	7
158	370	1	1
178	-202	1	6
-86	-310	2	9
-106	390	4	8
354	-70	4	12
318	-6	3	16
-366	330	3	4
170	62	4	2
150	-90	2	14
66	-198	2	13
354	-106	4	7
130	90	4	14
-358	178	1	15
-258	242	4	3
-306	-230	3	7
-286	54	4	15
74	30	1	10
-314	-394	3	7
-398	-198	2	6
342	346	4	14
98	190	3	19
-158	-30	2	15
-174	254	2	6
-354	222	1	12
-322	110	4	13
-310	-114	4	11
-26	-390	2	4
-386	-2	2	6
330	-134	3	13
386	-50	4	19
106	74	1	9
34	346	3	0
78	170	3	5
-38	-46	3	18
-138	314	2	1
158	194	3	6
-246	238	3	17
98	134	1	4
2	-94	4	9
-202	50	2	7
230	-2	4	0
390	-38	2	19
190	-366	1	4
-126	370	4	18
350	-334	1	17
38	158	2	13
-26	106	4	5
18	-302	2	14
22	222	3	13
-342	-110	2	5
-230	130	4	2
-198	274	2	17
10	66	2	5
-378	206	3	18
-354	-398	1	3
-286	-230	1	19
378	-286	3	4
258	390	3	6
-202	-194	1	9
338	198	3	19
-330	-110	4	18
98	82	1	13
234	-350	1	10
18	98	2	10
-286	158	1	16
34	82	1	3
186	-82	3	4
318	358	4	8
102	394	4	6
-10	126	2	9
42	138	1	4
10	-14	3	6
-374	-318	1	8
-398	-162	1	14
38	322	1	9
-178	-162	4	13
-262	-206	3	14
46	-138	2	0
-270	70	4	9
278	106	1	15
-274	-86	1	12
138	302	4	10
-30	-342	4	18
-82	374	4	14
-142	-150	3	14
82	90	2	8
170	-330	3	13
298	306	3	8
286	70	2	11
-390	382	2	3
-46	358	1	5
134	-310	4	3
174	38	4	16
-146	-274	2	4
90	-242	2	18
-278	202	1	2
366	166	1	13
-130	-334	2	6
226	-374	3	11
-234	-214	2	14
-378	-78	1	3
-18	90	1	10
130	-258	4	15
-366	266	2	12
246	-98	4	11
-246	-342	4	0
298	-150	3	8
-242	-182	1	16
-298	-370	4	9
142	102	2	14
94	-42	1	10
-370	322	4	14
-70	118	1	11
-230	386	3	5
-10	302	1	16
282	374	3	11
42	-290	2	11
234	-54	4	15
-210	366	3	12
166	314	2	13
-66	22	2	16
230	-126	1	14
370	-334	1	17
-378	-10	3	7
-254	-138	4	19
234	-90	2	2
-126	18	4	5
-294	362	3	0
-106	330	1	13
266	318	2	18
-198	-62	3	6
238	286	3	0
14	-378	4	10
38	14	2	17
-298	-218	2	10
218	54	1	3
262	-306	3	9
-358	-34	3	3
222	202	2	1
294	390	4	7
398	-294	3	10
246	-50	3	7
202	-130	4	18
114	126	1	9
-146	-110	4	5
-130	74	1	15
-206	294	1	18
-178	-282	4	13
-286	-142	1	19
-194	338	1	10
-266	-98	3	14
-114	362	4	8
-326	-366	2	12
-238	-234	3	9
254	-246	4	8
-382	-98	4	16
-202	-110	4	15
-342	26	4	0
22	226	3	0
194	-198	1	14
-310	-154	4	9
334	202	3	6
-178	34	4	12
-18	202	2	1
-354	-374	1	9
270	6	4	17
-274	-394	1	1
394	338	4	12
-246	-230	1	7
-358	-338	1	15
-302	2	4	6
182	-314	3	16
290	-294	2	15
338	-138	1	4
398	-10	2	18
74	-334	1	15
6	-254	2	8
2	-318	1	13
-174	154	1	1
342	86	4	5
-306	-250	3	2
382	-142	4	9
14	-370	3	0
-178	90	4	18
286	-294	2	7
-94	-26	3	19
-354	106	2	1
254	34	3	18
122	-190	1	18
-98	382	4	4
-282	258	3	19
-242	298	2	14
102	106	2	1
-190	214	4	7
-306	318	1	14
2	-106	3	13
-382	366	2	14
70	-130	1	17
74	-102	2	5
-46	222	2	15
2	-234	3	19
-50	-338	4	0
114	50	4	11
270	26	4	1
-322	390	3	6
302	-366	4	1
-218	-26	1	18
-350	302	3	15
-118	-102	1	3
-242	270	1	1
-30	-290	3	12
318	-226	3	4
30	222	2	7
-386	86	1	6
386	294	4	0
-146	18	4	0
-30	138	1	2
-174	114	3	17
-370	110	1	18
-258	-174	2	10
326	-198	2	9
-322	-338	2	8
-394	30	1	3
198	26	3	0
-314	154	4	3
-370	106	4	12
-178	366	2	0
-170	-298	3	19
-142	214	3	9
-194	-286	4	19
342	-10	1	0
-382	50	2	0
-378	-318	2	4
30	182	4	16
114	-62	3	19
194	-70	2	18
-350	-270	1	11
-62	122	3	13
-258	-202	3	7
18	234	3	18
142	10	4	6
30	98	4	7
114	322	2	8
18	-286	1	15
-78	-306	1	2
78	-118	1	7
-202	-182	1	8
82	382	1	18
342	-154	1	4
290	322	1	2
-238	238	2	8
-2	10	2	15
-290	-70	3	3
126	46	3	10
-354	138	3	4
-70	-306	3	12
-66	-14	3	0
222	42	3	10
-86	-254	3	4
142	50	2	14
110	-38	3	14
-294	370	4	9
-142	318	2	19
6	234	2	11
-386	-38	4	5
382	18	3	4
342	-310	4	14
318	194	2	1
-374	-150	1	19
-158	-222	4	19
-150	182	2	4
106	102	3	16
-346	-178	4	13
-138	-302	4	17
-318	134	3	14
274	-174	1	10
22	-14	4	5
230	258	4	6
314	-318	2	15
154	294	2	10
-282	-278	4	11
-138	-218	3	9
6	286	4	9
-370	114	1	4
-358	206	3	1
202	-358	2	6
-374	-214	3	4
182	-126	1	2
210	-262	4	13
326	-138	4	16
398	118	2	6
2	2	1	7
30	-282	2	3
94	70	3	13
266	-182	4	3
318	-202	2	1
-42	338	2	6
230	-178	1	8
-314	110	1	8
202	-98	4	15
6	-310	1	13
-394	90	1	0
-154	282	2	3
146	26	4	8
-182	314	3	3
-266	-290	1	17
-102	-278	2	15
294	298	1	17
98	2	4	4
-226	-130	3	5
-274	2	4	18
206	42	4	19
-166	310	1	4
202	-10	4	14
146	174	4	11
250	370	1	6
186	-14	3	2
14	186	1	6
-354	126	1	9
-78	-386	2	3
338	130	1	3
102	-254	4	11
278	210	2	13
34	54	4	1
222	306	3	16
-142	-106	2	2
186	182	4	18
58	-122	2	2
62	362	3	7
-210	142	3	12
-10	-162	2	3
82	82	3	4
-214	-14	4	12
-66	186	3	15
234	366	1	15
-46	-398	3	1
-282	166	1	16
366	90	4	4
-390	-146	1	11
-2	94	2	6
-318	-226	1	2
-134	162	4	14
102	302	2	17
246	162	1	12
-114	198	1	19
238	202	4	12
354	-30	4	9
318	-342	4	5
90	34	2	2
54	-106	1	7
238	-138	3	18
266	170	1	16
274	-86	2	17
-286	186	3	8
-222	46	2	19
350	298	3	7
-178	238	4	18
-390	-106	1	1
206	-190	3	6
170	166	3	4
-382	-46	3	0
338	-18	3	0
-102	314	4	8
-370	-30	1	9
-326	-58	1	15
238	-30	3	8
50	-326	2	7
-338	-366	4	17
158	254	2	13
-10	-134	3	16
-302	-230	1	17
-178	-54	2	1
-102	290	2	9
338	94	4	19
-238	182	2	16
242	310	2	19
-126	138	1	11
90	374	2	13
46	2	3	17
-370	-98	4	1
-150	250	2	2
-46	214	3	3
-258	290	4	0
166	390	1	2
118	222	1	19
358	282	2	7
102	-62	1	2
-370	-214	2	13
-90	230	3	12
-170	-222	4	14
-374	-354	3	15
130	-286	2	7
382	346	1	10
226	-194	3	14
-278	-86	4	10
-286	-66	1	8
218	274	1	2
54	-266	3	7
-162	-342	4	0
346	-2	2	14
-394	146	3	11
194	-38	2	8
282	-290	2	6
-378	-174	4	13
-130	-354	1	2
-114	-98	2	8
18	-98	4	1
186	-210	4	3
-166	98	3	3
-222	-294	1	12
-218	254	3	16
182	-110	1	4
66	-2	2	2
-106	298	2	15
-30	-382	2	9
66	-6	3	9
-318	294	3	10
74	-242	2	6
306	258	4	9
350	254	1	1
